PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Country,ExternalSourceRow,NormalizedName,NormalizedTicket,NameMatch,TicketMatch,NameAndTicketMatch,NameOrTicketMatch,MatchedTrainingIdsByName,MatchedTrainingIdsByTicket,OverlapEvidence
666,1,3,"Kink-Heilmann, Mrs. Luise",female,26.0,1,1,315153.0,22.0,,S,Switzerland,666,kink heilmann mrs luise,3151530,False,False,False,False,[],[],none
667,0,3,"Kink, Miss. Maria",female,23.0,2,0,315152.0,8.1303,,S,Switzerland,667,kink miss maria,3151520,False,False,False,False,[],[],none
668,1,3,"Kink, Mr. Anton",male,29.0,3,1,315153.0,22.0,,S,Switzerland,668,kink mr anton,3151530,False,False,False,False,[],[],none
669,0,3,"Kink, Mr. Vincenz",male,26.0,2,0,315151.0,8.1303,,S,Switzerland,669,kink mr vincenz,3151510,True,False,False,True,[70],[],name_only
670,0,2,"Kirkland, Fr. Charles Leonard",male,52.0,0,0,219533.0,12.07,,Q,United States,670,kirkland fr charles leonard,2195330,False,False,False,False,[],[],none
671,0,1,"Klaber, Mr. Herman",male,41.0,0,0,113028.0,26.11,,S,United States,671,klaber mr herman,1130280,True,False,False,True,[712],[],name_only
672,0,3,"Klasén, Miss. Gertrud Emilia",female,1.0,1,1,350405.0,12.0308,,S,Sweden,672,klasen miss gertrud emilia,3504050,False,False,False,False,[],[],none
673,0,3,"Klasén, Mr. Klas Albin",male,18.0,1,1,350404.0,7.1701,,S,Sweden,673,klasen mr klas albin,3504040,True,False,False,True,[176],[],name_only
674,0,3,"Klasén, Mrs. Hulda Kristina Eugenia",female,36.0,0,2,350405.0,12.0308,,S,Sweden,674,klasen mrs hulda kristina eugenia,3504050,False,False,False,False,[],[],none
675,0,2,"Knight, Mr. Robert",male,41.0,0,0,239855.0,,,B,Northern Ireland,675,knight mr robert,2398550,False,False,False,False,[],[],none
676,0,3,"Kraeff, Mr. Theodor",male,,0,0,349253.0,7.1711,,C,Bulgaria,676,kraeff mr theodor,3492530,True,False,False,True,[43],[],name_only
677,1,3,"Krekorian, Mr. Neshan",male,25.0,0,0,2654.0,7.0407,,C,Turkey,677,krekorian mr neshan,26540,False,False,False,False,[],[],none
678,1,1,"Kreuchen, Miss. Emilie",female,29.0,0,0,24160.0,211.0609,,S,,678,kreuchen miss emilie,241600,False,False,False,False,[],[],none
679,0,2,"Krins, Mr. Georges Alexandre",male,23.0,,,250654.0,,,S,England,679,krins mr georges alexandre,2506540,False,False,False,False,[],[],none
680,0,3,"Kutscher (Lithman), Mr. Simon",male,26.0,0,0,251.0,7.11,,S,Scotland,680,kutscher lithman mr simon,2510,False,False,False,False,[],[],none
681,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,31.0,0,0,18723.0,10.1,,S,Sweden,681,kvillner mr johan henrik johannesson,187230,True,False,False,True,[440],[],name_only
682,0,3,"Lahhūd Ishaq Mu'awwad, Mr. Sarkīs",male,35.0,0,0,2624.0,7.0406,,C,Lebanon,682,lahhud ishaq mu awwad mr sarkis,26240,False,False,False,False,[],[],none
683,0,2,"Lahtinen, Fr. William",male,35.0,1,1,250651.0,26.0,,S,United States,683,lahtinen fr william,2506510,False,False,False,False,[],[],none
684,0,2,"Lahtinen, Mrs. Anna Amelia",female,34.0,1,1,250651.0,26.0,,S,United States,684,lahtinen mrs anna amelia,2506510,False,False,False,False,[],[],none
685,0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,4135.0,9.1109,,S,Finland,685,laitinen miss kristina sofia,41350,True,False,False,True,[504],[],name_only
686,0,2,"Lamb, Mr. John J.",male,31.0,0,0,240261.0,10.1402,,Q,Ireland,686,lamb mr john j,2402610,False,False,False,False,[],[],none
687,1,3,"Lam, Mr. Ali",male,38.0,0,0,1601.0,56.0911,,S,China/Hong Kong,687,lam mr ali,16010,True,False,False,True,[693],[],name_only
688,0,3,"Lam, Mr. Len",male,23.0,0,0,1601.0,56.0911,,S,,688,lam mr len,16010,True,False,False,True,[827],[],name_only
689,1,3,"Landergren, Miss. Aurora Adelia",female,22.0,0,0,7077.0,7.05,,S,Sweden,689,landergren miss aurora adelia,70770,True,False,False,True,[377],[],name_only
690,0,3,"Lane, Mr. Patrick",male,17.0,0,0,7935.0,7.15,,Q,Ireland,690,lane mr patrick,79350,False,False,False,False,[],[],none
691,1,3,"Lang, Mr. Fang",male,32.0,0,0,1601.0,56.0911,,S,,691,lang mr fang,16010,True,False,False,True,[510],[],name_only
692,1,2,"Laroche, Miss. Louise",female,1.0,1,2,2123.0,41.1107,,C,France,692,laroche miss louise,21230,False,False,False,False,[],[],none
693,1,2,"Laroche, Miss. Simonne Marie Anne Andrée",female,3.0,1,2,2123.0,41.1107,,C,France,693,laroche miss simonne marie anne andree,21230,True,False,False,True,[44],[],name_only
694,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,2123.0,41.1107,,C,France,694,laroche mr joseph philippe lemercier,21230,True,False,False,True,[686],[],name_only
695,1,2,"Laroche, Mrs. Juliette Marie Louise",female,22.0,1,2,2123.0,41.1107,,C,France,695,laroche mrs juliette marie louise,21230,False,False,False,False,[],[],none
696,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545.0,9.0908,,S,United States,696,larsson mr august viktor,75450,True,False,False,True,[714],[],name_only
697,0,3,"Larsson, Mr. Bengt Edvin",male,29.0,0,0,347067.0,7.1506,,S,Sweden,697,larsson mr bengt edvin,3470670,True,False,False,True,[232],[],name_only
698,0,3,"Larsson, Mr. Edvard",male,22.0,0,0,347065.0,7.1506,,S,Sweden,698,larsson mr edvard,3470650,False,False,False,False,[],[],none
699,1,1,"Leader, Dr. Alice May",female,49.0,0,0,17465.0,25.1807,,S,United States,699,leader dr alice may,174650,False,False,False,False,[],[],none
700,0,3,"Lefebvre, Master. Henry",male,5.0,3,1,4133.0,25.0904,,S,,700,lefebvre master henry,41330,False,False,False,False,[],[],none
701,0,3,"Lefebvre, Miss. Ida",female,3.0,3,1,4133.0,25.0904,,S,,701,lefebvre miss ida,41330,False,False,False,False,[],[],none
702,0,3,"Lefebvre, Miss. Jeannie",female,8.0,3,1,4133.0,25.0904,,S,,702,lefebvre miss jeannie,41330,False,False,False,False,[],[],none
703,0,3,"Lefebvre, Miss. Mathilde",female,12.0,3,1,4133.0,25.0904,,S,,703,lefebvre miss mathilde,41330,False,False,False,False,[],[],none
704,0,3,"Lefebvre, Mrs. Frances Marie",female,40.0,0,4,4133.0,25.0904,,S,,704,lefebvre mrs frances marie,41330,False,False,False,False,[],[],none
705,1,2,"Lehmann, Miss. Bertha",female,17.0,0,0,1748.0,12.0,,C,Switzerland,705,lehmann miss bertha,17480,True,False,False,True,[390],[],name_only
706,0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,3101292.0,7.1806,,S,Finland,706,leinonen mr antti gustaf,31012920,True,False,False,True,[637],[],name_only
707,1,2,"Leitch, Miss. Jessie Wills",female,31.0,0,0,248727.0,33.0,,S,Scotland,707,leitch miss jessie wills,2487270,True,False,False,True,[597],[],name_only
708,1,2,"Lemore, Mrs. Amelia",female,39.0,0,0,34260.0,10.1,,S,England,708,lemore mrs amelia,342600,False,False,False,False,[],[],none
709,0,3,"Lennon, Miss. Mary",female,18.0,1,0,370371.0,15.1,,Q,Ireland,709,lennon miss mary,3703710,False,False,False,False,[],[],none
710,0,3,"Lennon, Mr. Denis",male,20.0,1,0,370371.0,15.1,,Q,Ireland,710,lennon mr denis,3703710,True,False,False,True,[47],[],name_only
711,1,1,"Leroy, Miss. Berthe",female,27.0,0,0,17761.0,106.0806,,C,France,711,leroy miss berthe,177610,False,False,False,False,[],[],none
712,0,3,"Lester, Mr. James",male,41.0,0,0,48871.0,24.03,,S,England,712,lester mr james,488710,True,False,False,True,[812],[],name_only
713,1,1,"Lesueur, Mr. Gustave J.",male,35.0,0,0,17755.0,512.0607,,C,,713,lesueur mr gustave j,177550,False,False,False,False,[],[],none
714,0,2,"Lévy, Mr. René Jacques",male,37.0,0,0,2163.0,12.1706,,S,Canada,714,levy mr rene jacques,21630,True,False,False,True,[293],[],name_only
715,0,1,"Lewy, Mr. Ervin G.",male,30.0,0,0,17612.0,27.1405,,C,United States,715,lewy mr ervin g,176120,True,False,False,True,[296],[],name_only
716,0,2,"Leyson, Mr. Robert William Norman",male,25.0,0,0,29566.0,10.1,,S,England,716,leyson mr robert william norman,295660,True,False,False,True,[235],[],name_only
717,0,3,"Lievens, Mr. René Aimé",male,24.0,0,0,345781.0,9.1,,S,Belgium,717,lievens mr rene aime,3457810,True,False,False,True,[771],[],name_only
718,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",female,25.0,0,0,347071.0,7.1506,,S,Sweden,718,lindahl miss agda thorilda viktoria,3470710,True,False,False,True,[247],[],name_only
719,0,3,"Lindblom, Miss. Augusta Charlotta",female,45.0,0,0,347073.0,7.15,,S,England,719,lindblom miss augusta charlotta,3470730,True,False,False,True,[277],[],name_only
720,0,1,"Lindeberg-Lind, Mr. Erik Gustaf",male,42.0,0,0,17475.0,26.11,,S,Sweden,720,lindeberg lind mr erik gustaf,174750,False,False,False,False,[],[],none
721,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910.0,15.11,,S,Sweden,721,lindell mr edvard bengtsson,3499100,True,False,False,True,[606],[],name_only
722,0,3,"Lindell, Mrs. Elin Gerda",female,30.0,1,0,349910.0,15.11,,S,Sweden,722,lindell mrs elin gerda,3499100,False,False,False,False,[],[],none
723,1,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,3101285.0,7.1806,,S,Finland,723,lindqvist mr eino william,31012850,True,False,False,True,[665],[],name_only
724,1,1,"Lindström, Mrs. Sigrid",female,55.0,0,0,112377.0,27.1405,,C,Sweden,724,lindstrom mrs sigrid,1123770,False,False,False,False,[],[],none
725,0,3,"Linehan, Mr. Michael",male,21.0,0,0,330971.0,7.1707,,Q,Ireland,725,linehan mr michael,3309710,False,False,False,False,[],[],none
726,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,17592.0,39.08,,C,France,726,lines miss mary conover,175920,True,False,False,True,[854],[],name_only
727,1,1,"Lines, Mrs. Elizabeth Lindsey",female,50.0,0,1,17592.0,39.08,,C,United States,727,lines mrs elizabeth lindsey,175920,False,False,False,False,[],[],none
728,0,2,"Lingane, Mr. John",male,61.0,0,0,235509.0,12.07,,Q,Ireland,728,lingane mr john,2355090,False,False,False,False,[],[],none
729,0,3,"Ling, Mr. Lee",male,28.0,0,0,1601.0,56.0911,,S,,729,ling mr lee,16010,True,False,False,True,[170],[],name_only
730,0,3,"Linhart, Mr. Wenzel",male,27.0,0,0,345775.0,9.1,,S,Austria,730,linhart mr wenzel,3457750,False,False,False,False,[],[],none
731,0,3,"Livshin, Mr. David",male,25.0,0,0,374887.0,7.05,,S,Latvia,731,livshin mr david,3748870,False,False,False,False,[],[],none
732,0,3,"Lobb, Mrs. Cordelia",female,34.0,1,0,3336.0,16.02,,S,England,732,lobb mrs cordelia,33360,False,False,False,False,[],[],none
733,0,3,"Lobb, Mr. William Arthur",male,31.0,1,0,3336.0,16.02,,S,England,733,lobb mr william arthur,33360,True,False,False,True,[254],[],name_only
734,0,3,"Lockyer, Mr. Edward Thomas",male,19.0,0,0,1222.0,7.1707,,S,England,734,lockyer mr edward thomas,12220,False,False,False,False,[],[],none
735,1,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502.0,77.1902,,C,United States,735,longley miss gretchen fiske,135020,True,False,False,True,[628],[],name_only
736,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501.0,30.0,,S,United States,736,long mr milton clyde,1135010,True,False,False,True,[783],[],name_only
737,0,1,"Loring, Mr. Joseph Holland",male,30.0,0,0,113801.0,45.1,,S,United States,737,loring mr joseph holland,1138010,False,False,False,False,[],[],none
738,0,2,"Louch, Mr. Charles",male,50.0,1,0,3085.0,26.0,,S,England,738,louch mr charles,30850,False,False,False,False,[],[],none
739,1,2,"Louch, Mrs. Alice Adelaide",female,43.0,1,0,3085.0,26.0,,S,England,739,louch mrs alice adelaide,30850,False,False,False,False,[],[],none
740,0,3,"Lovell, Mr. John Hall",male,20.0,0,0,21173.0,7.05,,S,England,740,lovell mr john hall,211730,False,False,False,False,[],[],none
741,1,3,"Lulic, Mr. Nikola",male,29.0,0,0,315098.0,8.1303,,S,Croatia (Modern),741,lulic mr nikola,3150980,True,False,False,True,[822],[],name_only
742,0,3,"Lundahl, Mr. Johan Svensson",male,50.0,0,0,347743.0,7.0101,,S,Sweden,742,lundahl mr johan svensson,3477430,True,False,False,True,[632],[],name_only
743,1,3,"Lundin, Miss. Olga Elida",female,23.0,0,0,347469.0,7.1701,,S,United States,743,lundin miss olga elida,3474690,False,False,False,False,[],[],none
744,1,3,"Lundström, Mr. Thure Edvin",male,32.0,0,0,350403.0,7.1107,,S,Sweden,744,lundstrom mr thure edvin,3504030,False,False,False,False,[],[],none
745,1,1,"Lurette, Miss. Eugénie Elise",female,59.0,0,0,17569.0,146.1005,,C,France,745,lurette miss eugenie elise,175690,False,False,False,False,[],[],none
746,0,3,"Lymperopoulus, Mr. Panagiotis K.",male,30.0,0,0,2683.0,6.0809,,C,Greece,746,lymperopoulus mr panagiotis k,26830,False,False,False,False,[],[],none
747,0,3,"Lyntakoff, Mr. Stanko",male,44.0,0,0,349235.0,7.1711,,S,,747,lyntakoff mr stanko,3492350,False,False,False,False,[],[],none
748,0,3,"MacKay, Mr. George William",male,20.0,0,0,42795.0,7.11,,S,Scotland,748,mackay mr george william,427950,False,False,False,False,[],[],none
749,0,2,"Mack, Mrs. Mary",female,57.0,0,0,3.0,10.1,,S,England,749,mack mrs mary,30,True,False,False,True,[773],[],name_only
750,1,3,"Madigan, Miss. Margaret",female,21.0,0,0,370370.0,7.15,,Q,Ireland,750,madigan miss margaret,3703700,False,False,False,False,[],[],none
751,1,1,"Madill, Miss. Georgette Alexandra",female,16.0,0,1,24160.0,211.0609,,S,United States,751,madill miss georgette alexandra,241600,True,False,False,True,[690],[],name_only
752,1,3,"Madsen, Mr. Fridtjof Arne",male,24.0,0,0,17369.0,7.021,,S,Norway,752,madsen mr fridtjof arne,173690,True,False,False,True,[128],[],name_only
753,0,3,"Mäenpää, Mr. Matti Alexanteri",male,22.0,0,0,3101275.0,7.0206,,S,Finland,753,maenpaa mr matti alexanteri,31012750,True,False,False,True,[244],[],name_only
754,0,1,"Maguire, Mr. John Edward",male,30.0,0,0,110469.0,26.0,,S,United States,754,maguire mr john edward,1104690,False,False,False,False,[],[],none
755,0,3,"Mahon, Miss. Bridget Delia",female,20.0,0,0,330924.0,7.1707,,Q,Ireland,755,mahon miss bridget delia,3309240,False,False,False,False,[],[],none
756,1,1,"Maioni, Miss. Roberta Elizabeth Mary",female,20.0,0,0,110152.0,86.1,,S,England,756,maioni miss roberta elizabeth mary,1101520,False,False,False,False,[],[],none
757,0,3,"Maisner, Mr. Simon",male,34.0,0,0,2816.0,8.01,,S,England,757,maisner mr simon,28160,True,False,False,True,[465],[],name_only
758,0,3,"Mäkinen, Mr. Kalle Edvard",male,29.0,0,0,3101268.0,7.1806,,S,Finland,758,makinen mr kalle edvard,31012680,False,False,False,False,[],[],none
759,0,2,"Malachard, Mr. Jean-Noël",male,25.0,0,0,237735.0,15.0,,C,France,759,malachard mr jean noel,2377350,False,False,False,False,[],[],none
760,1,2,"Mallet, Master. André Clement",male,1.0,0,2,2079.0,37.0,,C,France,760,mallet master andre clement,20790,False,False,False,False,[],[],none
761,0,2,"Mallet, Mr. Albert Denis Pierre",male,45.0,1,1,2079.0,37.0,,C,France,761,mallet mr albert denis pierre,20790,False,False,False,False,[],[],none
762,1,2,"Mallet, Mrs. Antonine Marie",female,24.0,1,1,2079.0,37.0,,C,France,762,mallet mrs antonine marie,20790,False,False,False,False,[],[],none
763,1,3,"Māmā, Mr. Hannā Mikā'īl",male,18.0,0,0,2677.0,7.0407,,C,Lebanon,763,mama mr hanna mika il,26770,False,False,False,False,[],[],none
764,0,3,"Mangan, Miss. Mary",female,32.0,0,0,364850.0,7.15,,Q,Ireland,764,mangan miss mary,3648500,True,False,False,True,[768],[],name_only
765,0,2,"Mangiavacchi, Mr. Serafino Emilio",male,30.0,0,0,32861.0,15.1107,,C,United States,765,mangiavacchi mr serafino emilio,328610,False,False,False,False,[],[],none
766,1,3,"Mannion, Miss. Margaret",female,28.0,0,0,36866.0,7.1409,,Q,Ireland,766,mannion miss margaret,368660,False,False,False,False,[],[],none
767,0,3,"Mardirosian, Mr. Sarkis",male,25.0,0,0,2655.0,7.0407,,C,Turkey,767,mardirosian mr sarkis,26550,False,False,False,False,[],[],none
768,1,1,"Maréchal, Mr. Pierre",male,29.0,0,0,11774.0,29.14,,C,France,768,marechal mr pierre,117740,True,False,False,True,[840],[],name_only
769,0,3,"Marinko, Mr. Dmitri",male,23.0,0,0,349238.0,7.1711,,S,Yugoslavia,769,marinko mr dmitri,3492380,False,False,False,False,[],[],none
770,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213.0,7.1711,,S,Bulgaria,770,markoff mr marin,3492130,True,False,False,True,[848],[],name_only
771,0,3,"Markun, Mr. Johann",male,33.0,0,0,349257.0,7.1711,,C,Slovenia,771,markun mr johann,3492570,True,False,False,True,[882],[],name_only
772,0,1,"Marvin, Mr. Daniel Warner",male,18.0,1,0,113773.0,53.02,,S,United States,772,marvin mr daniel warner,1137730,True,False,False,True,[749],[],name_only
773,1,1,"Marvin, Mrs. Mary Graham Carmichael",female,18.0,1,0,113773.0,53.02,,S,Scotland,773,marvin mrs mary graham carmichael,1137730,False,False,False,False,[],[],none
774,0,3,"Matinoff, Mr. Nicola",male,30.0,0,0,349255.0,7.1711,,C,Bulgaria,774,matinoff mr nicola,3492550,False,False,False,False,[],[],none
775,0,2,"Matthews, Mr. William John",male,23.0,0,0,28228.0,13.0,,S,England,775,matthews mr william john,282280,True,False,False,True,[419],[],name_only
776,0,2,"Maybery, Mr. Frank Hubert",male,36.0,0,0,239059.0,16.0,,S,England,776,maybery mr frank hubert,2390590,False,False,False,False,[],[],none
777,1,1,"Mayné, Mlle. Berthe Antonine",female,24.0,0,0,17482.0,49.1001,,C,Belgium,777,mayne mlle berthe antonine,174820,False,False,False,False,[],[],none
778,0,1,"McCaffry, Mr. Thomas Francis",male,46.0,0,0,13050.0,75.041,,S,Canada,778,mccaffry mr thomas francis,130500,False,False,False,False,[],[],none
779,1,3,"McCarthy, Miss. Catherine",female,25.0,0,0,383123.0,7.15,,Q,Ireland,779,mccarthy miss catherine,3831230,False,False,False,False,[],[],none
780,0,1,"McCarthy, Mr. Timothy J.",male,55.0,0,0,17463.0,51.1703,,S,United States,780,mccarthy mr timothy j,174630,True,False,False,True,[7],[],name_only
781,1,3,"McCormack, Mr. Thomas Joseph",male,19.0,0,0,367228.0,7.15,,Q,United States,781,mccormack mr thomas joseph,3672280,True,False,False,True,[829],[],name_only
782,1,3,"McCoy, Miss. Agnes",female,29.0,2,0,367226.0,23.05,,Q,Ireland,782,mccoy miss agnes,3672260,True,False,False,True,[331],[],name_only
783,1,3,"McCoy, Miss. Alice",female,26.0,2,0,367226.0,23.05,,Q,Ireland,783,mccoy miss alice,3672260,False,False,False,False,[],[],none
784,1,3,"McCoy, Mr. Bernard",male,24.0,2,0,367226.0,23.05,,Q,Ireland,784,mccoy mr bernard,3672260,True,False,False,True,[302],[],name_only
785,0,2,"McCrae, Mr. Arthur Gordon",male,32.0,0,0,237216.0,13.1,,S,Australia,785,mccrae mr arthur gordon,2372160,False,False,False,False,[],[],none
786,0,2,"McCrie, Mr. James Matthew",male,32.0,0,0,233478.0,13.0,,S,Canada,786,mccrie mr james matthew,2334780,False,False,False,False,[],[],none
787,1,3,"McDermott, Miss. Bridget Delia",female,31.0,0,0,330932.0,7.1508,,Q,Ireland,787,mcdermott miss bridget delia,3309320,False,False,False,False,[],[],none
788,0,3,"McEvoy, Mr. Michael",male,20.0,0,0,36568.0,15.1,,Q,Ireland,788,mcevoy mr michael,365680,True,False,False,True,[719],[],name_only
789,1,1,"McGough, Mr. James Robert",male,35.0,0,0,17473.0,26.0509,,S,Ireland,789,mcgough mr james robert,174730,True,False,False,True,[513],[],name_only
790,1,3,"McGovern, Ms. Mary",female,22.0,0,0,330931.0,7.1707,,Q,Ireland,790,mcgovern ms mary,3309310,False,False,False,False,[],[],none
791,1,3,"McGowan, Miss. Anna Louise",female,17.0,0,0,330923.0,8.0,,Q,United States,791,mcgowan miss anna louise,3309230,False,False,False,False,[],[],none
792,0,3,"McGowan, Miss. Catherine",female,42.0,0,0,9232.0,7.15,,Q,Ireland,792,mcgowan miss catherine,92320,False,False,False,False,[],[],none
793,0,2,"McKane, Mr. Peter Daniel",male,46.0,0,0,28403.0,26.0,,S,Channel Islands,793,mckane mr peter daniel,284030,False,False,False,False,[],[],none
794,0,3,"McMahon, Mr. Martin",male,19.0,0,0,370372.0,7.15,,Q,Ireland,794,mcmahon mr martin,3703720,True,False,False,True,[127],[],name_only
795,0,3,"McNamee, Mr. Neal",male,27.0,1,0,376566.0,16.02,,S,England,795,mcnamee mr neal,3765660,True,False,False,True,[744],[],name_only
796,0,3,"McNamee, Mrs. Eileen",female,19.0,1,0,376566.0,16.02,,S,England,796,mcnamee mrs eileen,3765660,False,False,False,False,[],[],none
797,0,3,"McNeill, Miss. Bridget",female,32.0,0,0,370368.0,7.15,,Q,Ireland,797,mcneill miss bridget,3703680,False,False,False,False,[],[],none
798,0,3,"Meanwell, Mrs. Marian",female,62.0,0,0,392087.0,8.01,,S,England,798,meanwell mrs marian,3920870,False,False,False,False,[],[],none
799,0,3,"Meehan, Mr. John",male,22.0,0,0,3130.0,7.15,,Q,Ireland,799,meehan mr john,31300,False,False,False,False,[],[],none
800,0,3,"Meek, Mrs. Annie Louisa",female,32.0,0,0,343095.0,8.01,,S,England,800,meek mrs annie louisa,3430950,False,False,False,False,[],[],none
801,1,2,"Mellinger, Miss. Violet Madeline",female,13.0,0,1,250644.0,19.1,,S,England,801,mellinger miss violet madeline,2506440,False,False,False,False,[],[],none
802,1,2,"Mellinger, Mrs. Elizabeth Anne",female,42.0,0,1,250644.0,19.1,,S,England,802,mellinger mrs elizabeth anne,2506440,False,False,False,False,[],[],none
803,1,2,"Mellors, Mr. William John",male,19.0,0,0,751.0,10.1,,S,England,803,mellors mr william john,7510,True,False,False,True,[227],[],name_only
804,0,3,"Meo (Martino), Mr. Alfonzo",male,48.0,0,0,11206.0,8.01,,S,Italy,804,meo martino mr alfonzo,112060,False,False,False,False,[],[],none
805,0,3,"Mernagh, Mr. Robert",male,28.0,0,0,368703.0,7.15,,Q,Ireland,805,mernagh mr robert,3687030,True,False,False,True,[197],[],name_only
806,0,2,"Meyer, Mr. August",male,31.0,0,0,248723.0,13.0,,S,England,806,meyer mr august,2487230,True,False,False,True,[809],[],name_only
807,0,1,"Meyer, Mr. Edgar Joseph",male,28.0,1,0,17604.0,82.0305,,C,United States,807,meyer mr edgar joseph,176040,True,False,False,True,[35],[],name_only
808,1,1,"Meyer, Mrs. Leila",female,25.0,1,0,17604.0,82.0305,,C,United States,808,meyer mrs leila,176040,False,False,False,False,[],[],none
809,1,3,"Midtsjø, Mr. Karl Albert",male,21.0,0,0,345501.0,7.1506,,S,Norway,809,midtsj mr karl albert,3455010,False,False,False,False,[],[],none
810,0,3,"Mihoff, Mr. Stoytcho",male,28.0,0,0,349207.0,7.1711,,S,Bulgaria,810,mihoff mr stoytcho,3492070,False,False,False,False,[],[],none
811,0,3,"Miles, Mr. Frank",male,23.0,0,0,359306.0,8.01,,S,England,811,miles mr frank,3593060,False,False,False,False,[],[],none
812,0,1,"Millet, Mr. Francis Davis",male,65.0,0,0,13509.0,26.11,,C,United States,812,millet mr francis davis,135090,True,False,False,True,[457],[],name_only
813,0,2,"Milling, Mr. Jacob Christian",male,48.0,0,0,234360.0,13.0,,S,Denmark,813,milling mr jacob christian,2343600,True,False,False,True,[464],[],name_only
814,0,1,"Minahan, Dr. William Edward",male,44.0,2,0,19928.0,90.0,,Q,United States,814,minahan dr william edward,199280,True,False,False,True,[246],[],name_only
815,1,1,"Minahan, Miss. Daisy E.",female,33.0,1,0,19928.0,90.0,,Q,United States,815,minahan miss daisy e,199280,True,False,False,True,[413],[],name_only
816,1,1,"Minahan, Mrs. Lillian E.",female,37.0,1,0,19928.0,90.0,,Q,United States,816,minahan mrs lillian e,199280,False,False,False,False,[],[],none
817,0,3,"Mineff, Mr. Ivan",male,24.0,0,0,349233.0,7.1711,,S,,817,mineff mr ivan,3492330,True,False,False,True,[295],[],name_only
818,0,3,"Minkoff, Mr. Lazar",male,21.0,0,0,349211.0,7.1711,,S,Bulgaria,818,minkoff mr lazar,3492110,False,False,False,False,[],[],none
819,0,2,"Mitchell, Mr. Henry Michael",male,72.0,0,0,24580.0,10.1,,S,England,819,mitchell mr henry michael,245800,True,False,False,True,[673],[],name_only
820,0,3,"Mitkoff, Mr. Mito",male,23.0,0,0,349221.0,7.1711,,S,,820,mitkoff mr mito,3492210,True,False,False,True,[651],[],name_only
821,1,3,"Mockler, Miss. Ellen Mary",female,23.0,0,0,330980.0,7.1707,,Q,Ireland,821,mockler miss ellen mary,3309800,False,False,False,False,[],[],none
822,1,1,"Mock, Mr. Philipp Edmund",male,30.0,1,0,13236.0,57.15,,C,United States,822,mock mr philipp edmund,132360,False,False,False,False,[],[],none
823,0,3,"Moen, Mr. Sigurd Hansen",male,27.0,0,0,348123.0,7.13,,S,Norway,823,moen mr sigurd hansen,3481230,True,False,False,True,[76],[],name_only
824,0,1,"Molson, Mr. Harry Markland",male,55.0,0,0,113787.0,30.1,,S,Canada,824,molson mr harry markland,1137870,True,False,False,True,[493],[],name_only
825,0,2,"Montvila, Fr. Juozas",male,27.0,0,0,211536.0,13.0,,S,England,825,montvila fr juozas,2115360,False,False,False,False,[],[],none
826,0,1,"Moore, Mr. Clarence Bloomfield",male,47.0,0,0,113796.0,42.08,,S,United States,826,moore mr clarence bloomfield,1137960,False,False,False,False,[],[],none
827,0,3,"Moore, Mr. Leonard Charles",male,19.0,0,0,54510.0,8.01,,S,England,827,moore mr leonard charles,545100,True,False,False,True,[122],[],name_only
828,1,3,"Moor, Master. Meier",male,7.0,0,1,392096.0,12.0906,,S,,828,moor master meier,3920960,True,False,False,True,[752],[],name_only
829,1,3,"Moor, Mrs. Beila",female,29.0,0,1,392096.0,12.0906,,S,,829,moor mrs beila,3920960,True,False,False,True,[824],[],name_only
830,1,3,"Moran, Miss. Bridget",female,28.0,1,0,371110.0,24.03,,Q,Ireland,830,moran miss bridget,3711100,False,False,False,False,[],[],none
831,0,3,"Moran, Mr. Daniel J.",male,28.0,1,0,371110.0,24.03,,Q,Ireland,831,moran mr daniel j,3711100,True,False,False,True,[769],[],name_only
832,0,2,"Moraweck, Dr. Ernest",male,54.0,0,0,29011.0,14.0,,S,United States,832,moraweck dr ernest,290110,True,False,False,True,[318],[],name_only
833,0,2,"Morley, Mr. Henry Samuel",male,38.0,0,0,250655.0,26.0,,S,England,833,morley mr henry samuel,2506550,False,False,False,False,[],[],none
834,0,3,"Morley, Mr. William",male,34.0,0,0,364506.0,8.01,,S,England,834,morley mr william,3645060,True,False,False,True,[462],[],name_only
835,0,3,"Morrow, Mr. Thomas Rowan",male,30.0,0,0,372622.0,7.15,,Q,Ireland,835,morrow mr thomas rowan,3726220,True,False,False,True,[561],[],name_only
836,1,3,"Moss, Mr. Albert Johan",male,29.0,0,0,312991.0,7.1506,,S,Norway,836,moss mr albert johan,3129910,True,False,False,True,[108],[],name_only
